content,score,year,month,day,tone
efisien dlm segala hal,5,2023,7,31,1
gak berguna gak bisa verifikasi bca mobile,1,2022,12,5,-1
aplikasinya sangat bagus terima kasih,5,2023,1,18,1
ini kapan mau di benerin apknya sia gw daftar ikd katanya biar mudahbaru daftar mau ganti pasword aja lgsg eror maunya gmn ini udh 2 mingu ga ad kejelasanya bisa ga sih gw minta hapus akun gw aj,1,2023,8,19,-1
repot sekali ke dinas kependudukan dulu mau registrasi sayang sekali udah bagus namun di ribet kan ke dinas kependudukan,1,2023,9,3,-1
selalu memuat terus,1,2024,1,24,-1
harus scan barcod di dukcapil terdekat,5,2023,2,20,1
apan masih harus daftar depan petugas ribet sistemnya,1,2023,7,19,-1
tidak berfungsi dengan baik mempersulit masyarakat,1,2023,2,11,-1
daftar nya ribet gak bisa hanya dengan no nik,1,2023,7,10,-1
kok saya gak bisa login ilang yah setelah gantu hp,3,2023,6,10,-1
apa gunanya apl ini mau daftar saja tidak bisa,1,2024,1,23,-1
sangat mempersulit jikata tidak ada paket data jadi terhampat aktivitas kita karena gara2 ktp terasa hidup di negara jajahan senak pemerintah aja bikin aturan,1,2023,10,6,-1
kaya gimana gitu takut bocor dan gak aman dan kasian bagi orang yng kurang mampu dalm bidang ekonomi belum mampu beli hp dan fikiran seperti lansia dan orng tua yang gak bisa pake,1,2024,1,2,-1
pas mau ambil foto gabisa kebuka,1,2023,4,5,-1
aplikasi ini sangat membantu saya dan orang lain,5,2023,6,8,1
masih berat dijalankan aplikasi nya niat apa gak seh,3,2023,3,13,-1
ujungnya ke disdukcapil juga hebatnya dimanapaling hanya proyek aplikasi dengan alisan kepentingan negara,1,2023,9,18,-1
ga jelas aplikasi nya ga bisa dibuka,1,2023,4,22,-1
aplikasi nga jelas ngabis ngabisin duit negara aja ini,1,2022,9,28,-1
sering ero pemerintah apan nyuruh masyarakat ktp digital tapi aplikasi nya sering ero,1,2024,2,24,-1
simpel dan modern,5,2024,5,4,1
sangat bagus dan dapat membantu,5,2023,1,27,1
kenapa aplikasinya tidak bisa di buka ya,2,2024,2,23,-1
bagus banget kok jadi biar memudahkan penguna sehinga tidak membawa kartu,5,2023,2,15,1
terdaji kesalahan trus kok gak bsa2 yh,3,2023,12,1,-1
keren mempermudah kalau ktp fisiknya hilang,5,2023,8,29,1
koneksi putus terus,1,2023,3,31,-1
membantu masyarakat agar lebih efisien,5,2023,1,20,1
gak worth itetep aja harus ke dukcapil minta qr code,1,2024,1,28,-1
praktis menungu semua data kayak sim bpjs tergabung di aplikasi,5,2023,6,6,1
aplikasi ini mudah di pahami,5,2022,12,3,1
saya tidak bisa buka karena lupa pasword bisa tolong dibantu,5,2023,12,28,1
kenapa harus repot repot lagi k disdukcapil kota malah ribet buat orang perantau seperti saya,1,2024,1,2,-1
gjls apkny ngapain dibuat kalo gbisa dbuka,1,2024,4,21,-1
kenapa pas login ikd slu kesalahan koneksi,5,2024,2,22,1
aplikasi ngak bisa di buka sama sekali,1,2023,12,20,-1
aplikasi ngadat ngak bisa dibuka,3,2024,2,26,-1
saya tidak bisa beri bintang karena aplikasi ini tidak dapat di buka,1,2024,2,24,-1
bukan mempermudah tapi malah mempersulit,1,2023,11,3,-1
aplikasi bisa digunakan tanpa ada masalah,5,2023,2,2,1
satu dulu untuk sementara penilaian kalau baik bintangnya jenral,1,2022,12,27,-1
ribet dan tidak jelas alurnya,1,2023,9,23,-1
inovasi yang luar biasanya lanjutkan,5,2023,6,6,1
aplikasi gila klw gak becus serba digital gak usah sok,1,2022,7,25,-1
sangat membantu dan memudahkan,5,2023,3,29,1
identitas kependudukan digital ktpel digital merupakan inovasi yang bagus dalam mempraktiskan ktpel dari bentuk blanko ke hp android,5,2022,6,29,1
ko gak bsa di buka sih aplikasi nyah,1,2023,1,25,-1
sulit masuk aplikasi sampah,1,2024,4,23,-1
aplikasi ini sangat inovatif dan bermanfat,5,2022,12,4,1
kok ga bisa langsung masuk daftar lagi bagaimana toh aplikasinya,1,2024,1,8,-1
sangat bermanfat dan berguna sekali,5,2023,10,30,1
pake ikd jadi lebih praktisga perlu ribet kl ketingalan ktp,5,2022,12,2,1
aplikasi eror tidak bisa di buka,1,2024,2,26,-1
ikd lebih efisien praktis dan lebih aman,5,2022,12,30,1
udah ngantri panjang buat ktp digital ternyata gak bisa buat penganti ktp fisik buat ke bank atau ngurus administrasi program gak jelas,1,2022,11,14,-1
aplikasi tidak bisa di gunakan,1,2023,5,15,-1
ikd memang baik tapi masih suka eror skrg aja ikd dy tidak bisa dibuka,3,2024,2,26,-1
tetep harus ke disduk buat scan barcode apa apa serba nangung,1,2024,1,9,-1
tidak bisa bukak sama sekali,1,2023,5,1,-1
verifikasi yang agak susah no alternatif no solution no fungtion terkesan di persulit,1,2023,12,25,-1
utk apa ktp digital kalo orangnya mo daftar musti datang ke dukcapil segala,2,2023,7,17,-1
ujung2nya di suruh ke dukcapil juga,1,2023,7,10,-1
proses verifikasi sulit dikarenakan harilus datang ke capil sedangkan lokasi capil jauh mohon proses verifikasi dipermudah,1,2024,1,9,-1
ga jelas loading mulu pdhl jaringan aman,1,2024,1,27,-1
aplikasinya keren dan sangat membantu,5,2023,1,20,1
kalau halaman dokumen ktp gak ke buka gmna solusinya yah,4,2023,12,14,1
knp aplikasi ini tidak bisa kebuka d hp saya ya,4,2023,12,23,1
bukanya praktis malah ribet eror mulu gimana nih aplikasi,1,2023,12,1,-1
sat luar biasa,5,2024,3,28,1
barcode tidak muncul,1,2023,2,28,-1
gak bisa masuk aplikasi sampah,1,2023,12,8,-1
untuk code qr ny terlalu lama aplikasi macam apa ini,1,2023,3,20,-1
sistemnya masih berantakan,1,2024,1,3,-1
mhn penjelasan ini minta kode qr dari capil cara dapatnya gimana,3,2024,5,13,-1
tolong ya udah ferivikasi terus poto kok kon seken barkode mana yang harus di sekenyang mgotak dikit lah,1,2022,10,27,-1
tidak bisa buat aku sendiri harus di ducapil gak guna ah,1,2023,1,14,-1
apakah tidak semua hp suport ya pas instal gagal terus vivo y 17,2,2023,7,18,-1
aplikasi yang penting dan sangat membantu,5,2024,2,8,1
mantul banget dengan adanya ktp digital ini,5,2023,6,20,1
ngak bisa uploud foto,4,2022,8,28,1
susah barkodnya mana ga ada udah ketik no hp emailsusah lh,1,2023,2,7,-1
kenapa tidak bisa didownload ktp nya saya mau cetak gabisa,1,2023,7,9,-1
belum 10 % menu terkoneksi,3,2022,10,30,-1
aplikasinya bagus dan membantu sekali,5,2023,1,20,1
udah dl tp belum aktivasi ribet harus ke disdukcapil,2,2023,5,18,-1
enga bisa di download,2,2024,5,12,-1
kartu keluarga saya kok tidak muncul ya hanya ktp saja yang muncul,3,2024,1,4,-1
kalo belum siap gak usah sok sok an digital,1,2023,2,20,-1
terimakasih atas informasinya sangat membantu,5,2022,11,8,1
susah masukdan harus barcode ribet,1,2022,10,14,-1
minta code qr harus ke capil ribet amat ambil data kan ada verifikasi foto dan ktp,2,2023,12,12,-1
ini registrasi nya tetap harus datang ke kelurahan atau gmn kok disuruh scan qr code di petugas,3,2023,3,29,-1
sudah bagus kok cuma byk orang yang kurang faham,3,2024,4,17,-1
kenapa ga bisa di buka ivalid terus,1,2023,6,5,-1
dengan ikd memudahkan akses pelayanan bagi saya dalam memenuhi kebutuhan saya seperti kesehatan pajak npwp kepegawaian karpeg elektronik,5,2023,1,29,1
bagus tp kadang suka eror gak bisa dibuka,5,2022,10,17,1
apakah data kita di jamin aman yakin tidak ada kebocoran data di kemudian hari,2,2024,2,9,-1
seharusnya membuat aplikasi yang memudahkan masa untuk membuat akun harus scan kode qr ke kantor disdukcapil,1,2023,9,27,-1
lumayan membantu lah,5,2024,4,29,1
fix aplikasi belum siap sudah dirilis pak tito pak tito parah nih aplikasi resmi kemendagri kalah sama aplikasi bikinan anak lugu,1,2023,2,13,-1
saya lupa pindan tidak ada menu lupa pingmn ini,1,2023,2,27,-1
jangan konyol kalau hrs scan verifikasi k dukcapil ngapain buat mobile,2,2023,12,25,-1
mau masuk aja tidak bisalol,1,2024,2,27,-1
memuat trus gak bisa masukmasih payah,1,2024,1,4,-1
sdh di download kok ra kenek2 bos aplikasi etuwas di download,1,2023,11,23,-1
aplikasi ini diperuntukan untuk publik atau hanya untuk pegawai instansi pemerintahan atau khusus pegawai dukcapil atau pegawai kementrian dalam negeri atau bagaimana ini,1,2023,7,22,-1
sangat membantu dan memudahkan urusan administrasi,5,2023,1,20,1
masih sering crash,1,2023,1,2,-1
anjay ada aplikasi negara kayak gini berapa biaya yang udah dibuang,1,2022,11,21,-1
aplikasi sangat bagus byk manfatnya,5,2023,2,19,1
semprul ga guna loading terus,1,2024,1,3,-1
sangat sangat sangat tidak berguna,1,2023,9,28,-1
gunanya aplikasi apa kalo harus ke dukcapil dulu buat validasi,1,2024,2,14,-1
sunguh mantap dan luar biasa,5,2023,2,3,1
itu scan barcodenya untuk apa yah dna gimana cara pakai scan barcodenya saya ga pahm,5,2022,8,16,1
udah di updet malah susah di bukapa ini sengaja biar,1,2024,2,24,-1
tidak bisa masuk,1,2024,2,29,-1
terima kasih pelayananya sangat baik,5,2023,9,15,1
woy masa gak bisa di buka giliran buat urusan penting aja susah,1,2024,3,24,-1
bagus pelayanan nya,5,2023,11,2,1
gimana ya caranya scan qr nya apa harus ke kantor dulu,1,2023,5,6,-1
mau masuk pas foto gak bisa,1,2023,11,29,-1
ko gabisa dibuka ya padahal saya sudah punya akun trmksh,2,2022,12,11,-1
saya suka dan mudah utk di mengerti,5,2023,6,6,1
angaran pengembangan apknya mesti dikorupsi ini,1,2024,2,7,-1
token persetujuan invalid pas waktu scan barcode kartu keluarga,1,2022,9,10,-1
sudag jauh ke kelurahan eh nyampek kelurahan mala tidak bisa scan barcode,2,2023,7,4,-1
aplikasi ga berguna tetap saja kita bayar buat ktp dimana keadilan yang sesunguhnya wahai para pemegang jabatan dengan dalil alasnya blangko habis dl wtf,1,2022,10,24,-1
aplikasi pemerintah kok buruk sekali,1,2024,5,18,-1
kalo lupa pin nya gimana yah gmail nya udah ganti,2,2023,9,29,-1
gak bisa di buka,1,2024,4,29,-1
bagus tapi belum ada penerapanya,4,2023,1,20,1
ini bukan untuk mempermudah masyarakat malah bikin ribet saya bolak balik ke kecamatan lalu ke kelurahan,1,2022,10,19,-1
kenapa sekarang tidak bisa di buka aplikasinya,1,2024,2,24,-1
ini awal awal bs dibuka tpi kok sekarang loading mlu mau buka k,1,2023,9,23,-1
aplikasi tidak bisa di instal,1,2022,9,15,-1
sangat membantu sekali dalam proses pengurusan kependudukan,5,2023,3,13,1
wadu buat apa dibikin online kalo masih harus scan qr dr dukcapil chuakz,1,2023,3,27,-1
ini gimana buka dokumen loading terus,1,2023,9,25,-1
bagus lengkap sekarang semoga semakin banyak fitur lainya,5,2023,1,9,1
aplikasi tidak bisa di akses,1,2024,2,25,-1
ini berarti kita tep harus datang buat minta kode qr untuk verifikasinya ya,2,2023,7,14,-1
pemerintah goblog naek kreta ambil darah di pmi digunakan di rs daerah ga bisa dipake ktp mau minta ktp fisik bilangnya kusus penguna baru ktp goblog ni,1,2024,1,10,-1
guoblog banget aplikasilikasi kya gini masih aja ada di aplikasilikasi store,1,2022,9,13,-1
gimana toh katanya di suruj mandiri serba digital tapi hasile kok masing zonk toh tp aja msti ke kantor ymg sangat jauh drvrumahb @,1,2023,10,4,-1
masih harus ke disdukcapil,3,2024,4,4,-1
e ktp digital sangat memudahkan segala urusan kita,5,2023,3,9,1
identitas kependudukan digital sangat bagus,5,2022,12,3,1
saya sudah download tapi begitu dinstal gagal terus,2,2022,8,25,-1
kok email tidak valid email aktif saya yang saya daftarkan padahal,1,2023,3,15,-1
gak bisa dibuka sama sekali,1,2024,2,25,-1
lebih memudahkan sat bepergian,5,2023,6,6,1
kog aplikasi sekarang gak bisa dibuka ya ada apa,5,2023,12,18,1
apknya ga berguna untuk masyarakat ktika kita lupa ga bawa ktp tep ajh suruh ambil,1,2023,4,13,-1
aplikasi bagus dan bermanfat berguna banget,5,2022,7,27,1
sulit dimengerti semakin aneh,1,2023,5,24,-1
ikd merupakan transformasi ktp manual ke digital dan ini merupakan inovatif lbh maju shg ktp bisa dlm gengaman,5,2022,12,3,1
lupa pasword gak kebuka bingung,5,2024,3,27,1
10 kali daftar ngak tembus aplikasi apa ini bohong,1,2023,3,2,-1
aplikasi yang bagus dan sangat bermanfat,5,2022,12,3,1
terima kasih dukcapil transformasi menuju digital,5,2023,1,24,1
layanan ini mempermudah masyarakat semoga keamananya terjamin tks,5,2023,1,20,1
sangat bagus dan praktis,5,2023,6,6,1
kalo belum siap jangan di launching donk,1,2022,11,17,-1
kamera selfienya hitam ga bisa buat selfie,1,2024,1,10,-1
dokumen kaga kebukabuka padahal sudah pakai wifi,1,2023,9,27,-1
knp sih dokumen kependudukan loding trs kecewa bgt,1,2024,1,9,-1
harusnya diuji coba dulu sempai hasil yang diharapkan baru diaplikasikan ke publik,1,2023,3,11,-1
aplikasi pemerintah bobrok angaran nya di pake buat apan si sampe aplikasi aja ga bisa cepet sampah,1,2024,1,17,-1
buat nge gaji pns yang kerjanya duduk doang bisa giliran beli server yang bagus buat bikin aplikasi kaga bisa pns makan duid haram nyusahin rakyat,1,2024,4,24,-1
aplikasi kunt0l tidak bisa daftar tanpa validasi dari capil berarti harus kecapil ya sama apa tod,1,2023,5,31,-1
istimewa sebagi bentuk perlindungan data pribadi u nomor 27 tahun 202,5,2023,2,26,1
aplikasi tidak bisa dibuka,1,2024,2,25,-1
aplikasi nya keluar sendiri terus mantaps,1,2023,10,24,-1
disuruh scan yang mana ini,1,2022,9,19,-1
pelayanan bagus sekai,5,2023,8,16,1
seperti gak ada gunanya,2,2024,5,2,-1
aplikasi unfaedah susah pengunan,2,2023,11,3,-1
aplikasi ini sangat membantu terimakasih banyak,5,2022,12,5,1
katanya online harus register ke kantor dukcapil apa gunanha,1,2023,12,30,-1
haduh gimana ini saya buka aplikasinya memuat terus,1,2024,2,9,-1
sangat mudah cetak e ktp yang rusak,5,2023,2,12,1
ganguan terus,1,2024,4,20,-1
hanya jabar aja yang gak punya aplikasi dukcaplikasiil,4,2024,1,2,1
aplikasi apan si pea kaga bisa dipake,1,2024,2,24,-1
mantap aplikasi yang bermanfat,5,2024,2,16,1
pak baru update napa ngak bisa masuk yamaf,3,2023,1,1,-1
ga bisa dipakai samasekali,1,2024,1,14,-1
ini gmna cara ngatasin lupa pin gak ada tulisan lupa akun atau apa,1,2023,7,16,-1
sangat terimakasih disdukcapil simeulue atas aplikasinya,5,2023,3,15,1
harus pakai wifi,1,2024,3,19,-1
tolong di perhatikan lagi kebanyak orang lupa pin/ sandi di permudah untuk recoverynya,1,2023,9,14,-1
seperti biasa aplikasi pemerintah emang sampah cuma ngabisin duit rakyat,1,2022,9,19,-1
tidak bisa diakses hanya bisa didownload,1,2023,3,27,-1
ribet harus verifikasi ke dukcapil segala untuk scan barcode,1,2024,1,3,-1
aplikasi tidak dapat dibuka,1,2024,2,23,-1
tidak bisa mendownload yang baru,2,2023,7,24,-1
menyulitkan kode qr tidak muncul,1,2023,11,22,-1
ikd ini sangat membantu untuk melihat data kependudukan,5,2023,6,7,1
kenapa kesalahan koneksi,5,2023,1,30,1
tidak bisa di akses padahal koneksi internet bagus dan lancar,1,2023,2,14,-1
mendatangi petugas operator di dinas kependudukan dan catatan sipil dukcapil setempat untuk mendapatkan dan melakukan pemindaian scan kode qr gimana saya dari kampung scan qr ke kantor dukcapil sangat jauh sudah daftar oline malah suruh datang ke kantor dukcapil kalau dekat si gampang ini dari kampung woi,1,2024,1,3,-1
sayah tidak buka aplikasi nya,2,2022,8,24,-1
serba digital tapi harus datang ke kantor capil,1,2023,12,23,-1
masih banyak kekurangan terutama tanda tangan di kartu keluarga,3,2023,1,10,-1
saya pikir apliaksi ini bisa mengecek ke aktifan ktp dan k kita ternyata apliaksi untuk daftar pembuatan ktp,1,2023,11,1,-1
antri di dukcapil ngapain supaya jika memungkinkan bisa diproyekin gitu,1,2023,1,6,-1
online tapi pengisianya masih harus didepan petugas dukcapil luarbyasah,1,2023,6,9,-1
god lah walaupun belum lengkap,5,2023,12,6,1
gak bisa buat registrasi,1,2023,11,1,-1
aplikasinya sangat luar biasa,1,2024,2,7,-1
apl sangat membantu sekali terimakasih,5,2023,12,7,1
semoga aplikasinya lbih baik dan bermanfat,5,2023,8,23,1
aplikasi g jelasbuat apa bikin aplikasi kalau harus ke dukcapil jugamikir,1,2024,1,6,-1
berulang kali tidak bisa masuk meskipun sudah benaremail tidak valid,1,2022,8,3,-1
knp hrus k dukcapil merepotkan kcuali yang belum punya ktp masih memungkinkan,1,2023,9,6,-1
aplikasi sering keluar sendiri,1,2022,12,16,-1
aplikasi sering keluar sendiri,1,2022,10,11,-1
gak bisa dibuka,1,2024,5,7,-1
percuma kalau masih ribet ke disdukcapil masih kurang efektif,1,2022,12,15,-1
terima kasih disukcapil pelayanan di mp sangat cepat nga sampai 5 mnt jadi,5,2023,8,21,1
tolong diperbaiki segera kenapa tiba tiba ini aplikasi nya jadi sampah begini tidak bisa digunakan gmana ini,1,2024,2,24,-1
gak bisa d bukaplikasi pan ini,1,2024,1,17,-1
pelayanan dukcapil pamekasan sangat memuaskan,5,2023,3,2,1
harusnya ada fitur dowload,1,2023,9,15,-1
semoga aplikasi nya makin cangih,5,2023,4,9,1
aplikasinya bagus dan sangat membantu,5,2023,6,6,1
minta kode qr ke petugas dukcapil ya sama aja bohong gak praktis,1,2023,7,14,-1
aplikasi gabisa di gunakan,1,2023,2,17,-1
sangat membantu dan memuaskan,5,2023,10,12,1
alhamdulilah dengan adanya aplikasi ini sangat membantu,5,2023,2,22,1
cara mendapatkan qr tanpa harus ke kelurahan gimana nih sibuk kerja di luar kota soalnya jadi berabe deh,1,2023,3,18,-1
kenapa sya mencoba aplokasi ini tidak bisa membuka nya,5,2022,8,5,1
dah scan kode qr gak bisa juga aplikasi ga guna,1,2023,1,6,-1
helehlehleh setengah setengah kalau gak niat kalau blom mateng gak usahlah publikasi segala,1,2023,3,28,-1
aplikasi cacat gak guna blas beban negara,1,2022,10,8,-1
ga tau kenapa pemerintah kalo bikin aplikasi ga pernah beres,1,2024,2,25,-1
aplikasi tidak user friendly pemborosan angaran negara atau buat korupsi,1,2023,10,10,-1
tidak suport di handphone,5,2022,10,28,1
harus ada barcode dari dukcapil butuk traspot lg buat minta barcodenya,1,2023,3,15,-1
harus pakai barkot lagimalas x datang ke disdukcapil pemarah semua senyum pun tak ado,1,2023,5,11,-1
sejauh ini belum ada perbaikan updatean terbaru dari pihak development untuk pengamanan contohnya biometrik dan pemindai wajah belum diterapkan hanya ada pin saja,5,2024,5,1,1
sdh bgus tingal di tambahin supaya berlaku nasional kewenanganya,5,2022,7,1,1
bagus dan membantu tpi terkait documen knpa tidak ada akta nikah dan akta lahir dri tiap identitas,1,2023,2,13,-1
kok hari ini klik daftar susah,5,2024,2,14,1
aplikasi sering keluar sendiri,2,2022,11,28,-1
belum coba karena gak bisa dinstal di perangkat saya,1,2024,1,12,-1
sangat praktis di zaman sekarang,5,2023,1,20,1
bagus lbh praktis gak ribet,4,2023,2,17,1
kalo lupa pin gimana resetnya masa harus ke disdukcapil,2,2023,5,12,-1
percuma aja ada aplikasi kalo akhirnya suru dateng ke cabang untuk scan qr buang buang kuota,1,2023,2,3,-1
kenapa ikd belum bisa login pada hal sudah saya domlop,5,2023,3,22,1
tidak berfungsi dengan baik,1,2022,8,22,-1
senantiasa sangatlah berguna bermanfat akan identitas yang sesunguhnya serta melindungi masyarakat warga negara republik indonesia akan untuk terdepan bagi putra putri bangsa,5,2023,3,15,1
sangat bermanfat untuk mempermudah dalam melakukan pelayanan publik dimana ktp konvensional masih sering di minta oleh lembaga penguna,5,2023,1,20,1
tidak berfungsi,1,2024,3,3,-1
emangnya udah nga bikin blanko lagi ya,1,2024,1,14,-1
aplikasi sangat membantu trimakasih dinas dukcapil,5,2023,1,20,1
gajelas niat bikin aplikasi untk mempermudah warga negaranya apa tidak,1,2023,3,14,-1
sangat membantu aplikasi terima kasih,5,2023,12,27,1
gak bisa di buka,1,2024,5,2,-1
harusnya satu aplikasi bisa di isi data ktp satu k,3,2023,3,10,-1
tidak berguna sat dibutuhkan,1,2023,12,30,-1
sangat bermanfat semoga lebih maju disdukcapil,5,2023,1,24,1
tidak dapat diakses,3,2024,4,6,-1
tolong dibantu saya gak bisa login,4,2024,2,23,1
aplikasinya gak jls mau daftar minta scan kode qr,1,2023,5,15,-1
tidak bisa di instal aplikasi nya,1,2023,2,3,-1
percuma ada kalau gak bisa di buka,1,2022,12,15,-1
semuanya mlah tambah di bkin ribetdokumen tidak dpat di unduh,1,2023,9,1,-1
siap bagus mantap supaya tidak ribet buka dompet liat ktp,5,2023,1,20,1
pengembang ind tolong perhatikan jarkomdat ikd sangat memudahkan penguna,5,2023,9,22,1
jaman seba digital harusnya qr nya di sediakantanpa harus pergi ke dinas kependudukan parah,1,2023,12,12,-1
aplikasi jelek saya kasih bintang satu,1,2023,12,22,-1
gak bisa verifikasi data pada sat foto,1,2022,8,20,-1
